station,timestamp,title,artist
Z1077,2015-05-10T05:20:01.000Z,All About That Bass,Meghan Trainor
Z1077,2015-05-10T05:20:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T05:20:01.000Z,Nothing Without Love,Nate Ruess
Z1077,2015-05-10T05:30:01.000Z,Earned It,The Weeknd
Z1077,2015-05-10T05:30:01.000Z,Still Into You,Paramore
Z1077,2015-05-10T05:30:01.000Z,I Want You To Know,Zedd / Selena Gomez
Z1077,2015-05-10T05:40:01.000Z,Teenage Dream,Katy Perry
Z1077,2015-05-10T05:40:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-10T05:40:01.000Z,Hey Mama,David Guetta / Nicki Minaj / Afrojack
Z1077,2015-05-10T05:50:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T05:50:01.000Z,You Know You Like It,DJ Snake & AlunaGeorge
Z1077,2015-05-10T06:00:01.000Z,The A Team,Ed Sheeran
Z1077,2015-05-10T06:00:01.000Z,What Goes Around... Comes Around,Justin Timberlake
Z1077,2015-05-10T06:00:01.000Z,Bailando,Enrique Iglesias / Sean Paul
Z1077,2015-05-10T06:00:01.000Z,Love The Way You Lie,Eminem / Rihanna
Z1077,2015-05-10T06:10:01.000Z,This Is How We Do It,Montell Jordan
Z1077,2015-05-10T06:10:01.000Z,Dead And Gone,T.I. / Justin Timberlake
Z1077,2015-05-10T06:20:02.000Z,Sweet Nothing,Calvin Harris / Florence Welch
Z1077,2015-05-10T06:20:02.000Z,Pray To God,Calvin Harris/Haim
Z1077,2015-05-10T06:20:02.000Z,Gimme The Light,Sean Paul
Z1077,2015-05-10T06:30:01.000Z,Dazed And Confused,Jake Miller
Z1077,2015-05-10T06:30:01.000Z,Can't Stop Me,Afrojack & Shermanology
Z1077,2015-05-10T06:40:01.000Z,Nothin' On You,B.O.B. / Bruno Mars
Z1077,2015-05-10T06:40:01.000Z,22,Taylor Swift
Z1077,2015-05-10T06:40:01.000Z,The Show Goes On,Lupe Fiasco
Z1077,2015-05-10T06:50:01.000Z,Empire State Of Mind,Jay-Z / Alicia Keys
Z1077,2015-05-10T06:50:01.000Z,The Remedy,JASON MRAZ
Z1077,2015-05-10T06:50:01.000Z,Billionaire,Travie McCoy / Bruno Mars
Z1077,2015-05-10T07:00:01.000Z,"Mo' Money, Mo' Problems",Notorious B.I.G. / Puff Daddy / Mase
Z1077,2015-05-10T07:00:01.000Z,Crazy,Gnarls Barkley
Z1077,2015-05-10T07:00:01.000Z,Nana,Trey Songz
Z1077,2015-05-10T07:10:01.000Z,Hello /,Martin Solveig / Dragonette
Z1077,2015-05-10T07:20:01.000Z,I Cry,Flo Rida
Z1077,2015-05-10T07:20:01.000Z,Wanted,Hunter Hayes
Z1077,2015-05-10T07:20:01.000Z,I'll Be Missing You,Puff Daddy / Faith Evans / 112
Z1077,2015-05-10T07:20:01.000Z,Sexy Can I //,Ray J / Yung Berg
Z1077,2015-05-10T07:30:01.000Z,Closer,Tegan And Sara
Z1077,2015-05-10T07:30:01.000Z,You Make Me Feel,Cobra Starship / Sabi
Z1077,2015-05-10T07:40:01.000Z,Trampoline,Kalin & Myles
Z1077,2015-05-10T07:40:01.000Z,What's Luv?,Fat Joe / Ashanti
Z1077,2015-05-10T07:40:01.000Z,Pumpin' Blood,NONONO
Z1077,2015-05-10T07:40:01.000Z,Around The World,Daft Punk
Z1077,2015-05-10T07:50:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-10T07:50:01.000Z,Turn Me On,David Guetta / Nicki Minaj
Z1077,2015-05-10T07:50:01.000Z,Don't Wake Me Up,Chris Brown
Z1077,2015-05-10T08:00:01.000Z,Human,Christina Perri
Z1077,2015-05-10T08:00:01.000Z,Thrift Shop,Macklemore & Ryan Lewis / Wanz
Z1077,2015-05-10T08:00:01.000Z,Good Time,Owl City / Carly Rae Jepsen
Z1077,2015-05-10T08:10:01.000Z,Written In The Stars,Tinie Tempah / Eric Turner
Z1077,2015-05-10T08:10:01.000Z,Break The Rules,Charli XCX
Z1077,2015-05-10T08:20:01.000Z,Lego House,Ed Sheeran
Z1077,2015-05-10T08:20:01.000Z,The Lazy Song,Bruno Mars
Z1077,2015-05-10T08:20:01.000Z,It Girl,Jason Derulo
Z1077,2015-05-10T08:20:01.000Z,Solo,Iyaz
Z1077,2015-05-10T08:30:01.000Z,Got 2 Luv U,Sean Paul / Alexis Jordan
Z1077,2015-05-10T08:30:01.000Z,No Hands  /,Waka Flocka Flame / Roscoe Dash / Wale
Z1077,2015-05-10T08:40:01.000Z,Old School Love,Lupe Fiasco / Ed Sheeran
Z1077,2015-05-10T08:40:01.000Z,Teardrops On My Guitar,Taylor Swift
Z1077,2015-05-10T08:40:01.000Z,Baby Boy,Beyonce / Sean Paul
Z1077,2015-05-10T08:50:01.000Z,All Night,Icona Pop
Z1077,2015-05-10T08:50:01.000Z,Some Nights /,Fun.
Z1077,2015-05-10T08:50:01.000Z,Magic,B.O.B. / Rivers Cuomo
Z1077,2015-05-10T08:50:01.000Z,Live Your Life,T.I. / Rihanna
Z1077,2015-05-10T09:00:01.000Z,Rough Water,Travie McCoy / Jason Mraz
Z1077,2015-05-10T09:00:01.000Z,Coming With You,Neyo
Z1077,2015-05-10T09:00:01.000Z,Get Ur Freak On,Missy Elliott
Z1077,2015-05-10T09:10:01.000Z,Run This Town,Jay-Z / Rihanna / Kanye West
Z1077,2015-05-10T09:10:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-10T09:10:01.000Z,Faded,Zhu
Z1077,2015-05-10T09:20:01.000Z,"Touchin, Lovin",Trey Songz / Nicki Minaj
Z1077,2015-05-10T09:20:01.000Z,I Won't Give Up,Jason Mraz
Z1077,2015-05-10T09:30:01.000Z,Hypnotize,Notorious B.I.G.
Z1077,2015-05-10T09:30:01.000Z,Work Hard Play Hard,Wiz Khalifa
Z1077,2015-05-10T09:40:01.000Z,Whistle,Flo Rida
Z1077,2015-05-10T09:40:01.000Z,American Boy //,Estelle / Kanye West
Z1077,2015-05-10T09:40:01.000Z,Show Stopper,Danity Kane
Z1077,2015-05-10T09:40:01.000Z,Jealous {i Ain't With It},Chromeo
Z1077,2015-05-10T09:50:01.000Z,One More Time,Daft Punk
Z1077,2015-05-10T09:50:01.000Z,Titanium,David Guetta / Sia
Z1077,2015-05-10T09:50:01.000Z,Good Girls Go Bad,Cobra Starship / Leighton Meester
Z1077,2015-05-10T10:00:01.000Z,Tie Me Down,New Boyz / Ray J
Z1077,2015-05-10T10:00:01.000Z,Can't Hold Us,Macklemore & Ryan Lewis / Ray Dalton
Z1077,2015-05-10T10:00:01.000Z,Am I Wrong,Nico & Vinz
Z1077,2015-05-10T10:10:01.000Z,Wake Me Up,Avicii / Aloe Blacc
Z1077,2015-05-10T10:10:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-10T10:10:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-10T10:20:01.000Z,Nothing Without Love,Nate Ruess
Z1077,2015-05-10T10:30:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T10:30:01.000Z,Dark Horse,Katy Perry / Juicy J
Z1077,2015-05-10T10:30:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T10:40:01.000Z,Hey Mama,David Guetta / Nicki Minaj / Afrojack
Z1077,2015-05-10T10:40:01.000Z,Earned It,The Weeknd
Z1077,2015-05-10T10:40:01.000Z,Rude,Magic!
Z1077,2015-05-10T10:50:01.000Z,Toxic,Britney Spears
Z1077,2015-05-10T10:50:01.000Z,Bottoms Up,Trey Songz / Nicki Minaj
Z1077,2015-05-10T10:50:01.000Z,Same Love,Macklemore & Ryan Lewis / Mary Lambert
Z1077,2015-05-10T11:00:01.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-10T11:00:01.000Z,I Want You To Know,Zedd / Selena Gomez
Z1077,2015-05-10T11:00:01.000Z,Bright,Echosmith
Z1077,2015-05-10T11:30:01.000Z,Get Busy,Sean Paul
Z1077,2015-05-10T12:00:01.000Z,Titanium,David Guetta/Sia
Z1077,2015-05-10T12:20:01.000Z,Nana,Trey Songz
Z1077,2015-05-10T13:00:01.000Z,Pray To God,Calvin Harris/Haim
Z1077,2015-05-10T13:20:01.000Z,Love Story,Taylor Swift
Z1077,2015-05-10T14:00:01.000Z,We Are Never Ever Getting Back Together,Taylor Swift
Z1077,2015-05-10T14:20:01.000Z,Treasure,Bruno Mars
Z1077,2015-05-10T14:30:01.000Z,Viva La Vida,Coldplay
Z1077,2015-05-10T14:50:01.000Z,Black And Yellow,Wiz Khalifa
Z1077,2015-05-10T15:10:01.000Z,Fun,Megan Nicole
Z1077,2015-05-10T15:10:01.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-10T15:10:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T15:10:01.000Z,Jealous,Nick Jonas
Z1077,2015-05-10T15:20:01.000Z,Chains,Nick Jonas
Z1077,2015-05-10T15:20:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T15:20:01.000Z,I Will Wait,Mumford & Sons
Z1077,2015-05-10T15:30:01.000Z,Sugar,Maroon 5
Z1077,2015-05-10T15:30:01.000Z,Habits {stay High}/,Tove Lo
Z1077,2015-05-10T15:40:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-10T15:40:01.000Z,Lips Are Movin',Meghan Trainor
Z1077,2015-05-10T15:40:01.000Z,Hey Mama,David Guetta / Nicki Minaj / Afrojack
Z1077,2015-05-10T15:50:01.000Z,Forget You,Cee Lo Green
Z1077,2015-05-10T15:50:01.000Z,Some Nights,Fun.
Z1077,2015-05-10T16:00:01.000Z,Take Me To Church,Hozier
Z1077,2015-05-10T16:00:01.000Z,We Found Love,Rihanna / Calvin Harris
Z1077,2015-05-10T16:00:01.000Z,Earned It,The Weeknd
Z1077,2015-05-10T16:00:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T16:10:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-10T16:10:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T16:20:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-10T16:20:01.000Z,Uptown Funk,Mark Ronson And Bruno Mars
Z1077,2015-05-10T16:20:01.000Z,I Love It,Icona Pop / Charli XCX
Z1077,2015-05-10T16:20:01.000Z,Good Girls Gone Bad,Cobra Starship / Leighton Meester
Z1077,2015-05-10T16:20:01.000Z,22,Taylor Swift
Z1077,2015-05-10T16:30:01.000Z,I Need Your Love,Shaggy / Mohombi / Faydee / Costi
Z1077,2015-05-10T16:30:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T16:40:01.000Z,Mirrors,Justin Timberlake
Z1077,2015-05-10T16:40:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T16:50:01.000Z,Pray To God,Calvin Harris/Haim
Z1077,2015-05-10T16:50:01.000Z,Bright,Echosmith
Z1077,2015-05-10T17:00:01.000Z,Chains,Nick Jonas
Z1077,2015-05-10T17:00:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-10T17:00:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T17:10:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-10T17:10:01.000Z,Sugar,Maroon 5
Z1077,2015-05-10T17:10:01.000Z,Country Grammar,Nelly
Z1077,2015-05-10T17:20:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T17:20:01.000Z,Sexy Chick,David Guetta / Akon
Z1077,2015-05-10T17:20:01.000Z,Dazed And Confused,Jake Miller
Z1077,2015-05-10T17:30:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T17:30:01.000Z,Boom Clap,Charli XCX
Z1077,2015-05-10T17:30:01.000Z,Budapest,George Ezra
Z1077,2015-05-10T17:40:01.000Z,Don't,Ed Sheeran
Z1077,2015-05-10T17:40:01.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-10T17:50:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-10T17:50:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T17:50:01.000Z,Still Into You,Paramore
Z1077,2015-05-10T17:50:01.000Z,Battle Scars,Lupe Fiasco / Guy Sebastian
Z1077,2015-05-10T17:50:01.000Z,Talk Dirty,Jason Derulo / 2 Chainz
Z1077,2015-05-10T18:00:01.000Z,Hips Don't Lie,Shakira / Wyclef Jean
Z1077,2015-05-10T18:00:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-10T18:10:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-10T18:10:01.000Z,Sugar,Maroon 5
Z1077,2015-05-10T18:20:01.000Z,Bright,Echosmith
Z1077,2015-05-10T18:20:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T18:20:01.000Z,We Are Young,Fun.
Z1077,2015-05-10T18:30:01.000Z,Octahate,Ryn Weaver
Z1077,2015-05-10T18:30:01.000Z,Jealous,Nick Jonas
Z1077,2015-05-10T18:40:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-10T18:40:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T18:40:01.000Z,Ho Hey,Lumineers
Z1077,2015-05-10T18:50:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T18:50:01.000Z,Replay,Iyaz
Z1077,2015-05-10T18:50:01.000Z,Rather Be,Clean Bandit / Jess Glynne
Z1077,2015-05-10T19:00:01.000Z,Run It!,Chris Brown
Z1077,2015-05-10T19:00:01.000Z,Chains,Nick Jonas
Z1077,2015-05-10T19:00:01.000Z,Lips Are Movin',Meghan Trainor
Z1077,2015-05-10T19:10:02.000Z,Lego House,Ed Sheeran
Z1077,2015-05-10T19:10:02.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-10T19:10:02.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T19:20:01.000Z,Earned It,The Weeknd
Z1077,2015-05-10T19:20:01.000Z,Sugar,Maroon 5
Z1077,2015-05-10T19:20:01.000Z,One More Time,Daft Punk
Z1077,2015-05-10T19:30:01.000Z,Hey Mama,David Guetta / Nicki Minaj / Afrojack
Z1077,2015-05-10T19:30:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T19:30:01.000Z,Dark Horse,Katy Perry / Juicy J
Z1077,2015-05-10T19:40:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-10T19:40:01.000Z,Take Me To Church,Hozier
Z1077,2015-05-10T19:50:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T19:50:01.000Z,Both Of Us,B.O.B. / Taylor Swift
Z1077,2015-05-10T20:00:01.000Z,E.t.,Katy Perry / Kanye West
Z1077,2015-05-10T20:00:01.000Z,Bright,Echosmith
Z1077,2015-05-10T20:00:01.000Z,Uptown Funk,Mark Ronson And Bruno Mars
Z1077,2015-05-10T20:10:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T20:20:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-10T20:20:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-10T20:20:01.000Z,Get Ur Freak On,Missy Elliott
Z1077,2015-05-10T20:20:01.000Z,Sweet Nothing,Calvin Harris / Florence Welch
Z1077,2015-05-10T20:20:01.000Z,Demons,Imagine Dragons
Z1077,2015-05-10T20:20:01.000Z,Chains,Nick Jonas
Z1077,2015-05-10T20:30:01.000Z,Classic,MKTO
Z1077,2015-05-10T20:30:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-10T20:30:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T20:40:02.000Z,Talking Body,Tove Lo
Z1077,2015-05-10T20:40:02.000Z,Sugar,Maroon 5
Z1077,2015-05-10T20:50:01.000Z,Don't,Ed Sheeran
Z1077,2015-05-10T20:50:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T20:50:01.000Z,Cant Hold Us,Macklemore & Ryan Lewis
Z1077,2015-05-10T20:50:01.000Z,The A Team,Ed Sheeran
Z1077,2015-05-10T20:50:01.000Z,Jar Of Hearts,Christina Perri
Z1077,2015-05-10T21:00:01.000Z,Ain't It Fun,Paramore
Z1077,2015-05-10T21:00:01.000Z,Earned It,The Weeknd
Z1077,2015-05-10T21:10:01.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-10T21:10:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T21:20:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T21:20:01.000Z,Mo' Money Mo' Problems,Notorious B.I.G. / Puff Daddy / Mase
Z1077,2015-05-10T21:20:01.000Z,Ho Hey,Lumineers
Z1077,2015-05-10T21:30:01.000Z,I Need Your Love,Shaggy / Mohombi / Faydee / Costi
Z1077,2015-05-10T21:30:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T21:30:01.000Z,Jealous,Nick Jonas
Z1077,2015-05-10T21:30:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-10T21:40:01.000Z,Bright,Echosmith
Z1077,2015-05-10T21:40:01.000Z,Stay The Night,Zedd / Hayley Williams
Z1077,2015-05-10T21:50:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T21:50:01.000Z,Am I Wrong,Nico & Vinz
Z1077,2015-05-10T21:50:01.000Z,A Sky Full Of Stars,Coldplay
Z1077,2015-05-10T22:00:01.000Z,Chains,Nick Jonas
Z1077,2015-05-10T22:00:01.000Z,Uptown Funk,Mark Ronson And Bruno Mars
Z1077,2015-05-10T22:10:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-10T22:10:01.000Z,Sugar,Maroon 5
Z1077,2015-05-10T22:10:01.000Z,Mirrors,Justin Timberlake
Z1077,2015-05-10T22:20:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-10T22:20:01.000Z,Lips Are Movin',Meghan Trainor
Z1077,2015-05-10T22:20:01.000Z,Locked Out Of Heaven,Bruno Mars
Z1077,2015-05-10T22:20:01.000Z,Empire State Of Mind,Jay-Z / Alicia Keys
Z1077,2015-05-10T22:30:01.000Z,Earned It,The Weeknd
Z1077,2015-05-10T22:30:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T22:40:01.000Z,Budapest,George Ezra
Z1077,2015-05-10T22:40:01.000Z,Habits {stay High}/,Tove Lo
Z1077,2015-05-10T22:40:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T22:50:01.000Z,Stereo Hearts,Gym Class Heroes / Adam Levine
Z1077,2015-05-10T23:00:01.000Z,Sugar,Maroon 5
Z1077,2015-05-10T23:00:01.000Z,Boom Clap,Charli XCX
Z1077,2015-05-10T23:00:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-10T23:00:01.000Z,Take Me To Church,Hozier
Z1077,2015-05-10T23:00:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-10T23:10:01.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-10T23:20:01.000Z,Bright,Echosmith
Z1077,2015-05-10T23:20:01.000Z,Style,Taylor Swift
Z1077,2015-05-10T23:20:01.000Z,Cool Kids,Echosmith
Z1077,2015-05-10T23:20:01.000Z,Dazed And Confused,Jake Miller
Z1077,2015-05-10T23:30:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-10T23:30:01.000Z,Same Love,Macklemore & Ryan Lewis / Mary Lambert
Z1077,2015-05-10T23:40:01.000Z,Uptown Funk,Mark Ronson And Bruno Mars
Z1077,2015-05-10T23:40:01.000Z,Hey Mama,David Guetta / Nicki Minaj / Afrojack
Z1077,2015-05-10T23:50:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-10T23:50:01.000Z,Don't Trust Me,3OH!3
Z1077,2015-05-10T23:50:01.000Z,Temperature,Sean Paul
Z1077,2015-05-10T23:50:01.000Z,Chains,Nick Jonas
Z1077,2015-05-11T00:00:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-11T00:00:01.000Z,Problem,Ariana Grande / Iggy Azalea
Z1077,2015-05-11T00:10:02.000Z,Sexyback /,Justin Timberlake
Z1077,2015-05-11T00:10:02.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-11T00:20:01.000Z,Airplanes,B.O.B. / Hayley Williams
Z1077,2015-05-11T00:20:01.000Z,Clocks,Coldplay
Z1077,2015-05-11T00:50:01.000Z,Thrift Shop,Macklemore & Ryan Lewis
Z1077,2015-05-11T01:20:01.000Z,Trampoline,Kalin & Myles
Z1077,2015-05-11T01:40:02.000Z,Beggin For Thread,Banks
Z1077,2015-05-11T02:10:01.000Z,Coming With You,Neyo
Z1077,2015-05-11T02:30:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-11T02:50:01.000Z,Sugar,Maroon 5
Z1077,2015-05-11T02:50:01.000Z,Earned It,The Weeknd
Z1077,2015-05-11T02:50:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-11T03:00:01.000Z,Style,Taylor Swift
Z1077,2015-05-11T03:00:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-11T03:00:01.000Z,Chains,Nick Jonas
Z1077,2015-05-11T03:10:01.000Z,See You Again,Wiz Khalifa / Charlie Puth
Z1077,2015-05-11T03:20:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-11T03:20:01.000Z,Jealous,Nick Jonas
Z1077,2015-05-11T03:20:01.000Z,Pray To God,Calvin Harris/Haim
Z1077,2015-05-11T03:20:01.000Z,Burn,Ellie Goulding
Z1077,2015-05-11T03:30:01.000Z,Lips Are Movin',Meghan Trainor
Z1077,2015-05-11T03:30:01.000Z,It's Time,Imagine Dragons
Z1077,2015-05-11T03:30:01.000Z,It's Time,Imagine Dragons
Z1077,2015-05-11T03:30:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-11T03:40:01.000Z,Dark Horse,Katy Perry / Juicy J
Z1077,2015-05-11T03:40:01.000Z,I Need Your Love,Shaggy / Mohombi / Faydee / Costi
Z1077,2015-05-11T03:50:01.000Z,Somebody,Natalie La Rose / Jeremih
Z1077,2015-05-11T03:50:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-11T03:50:01.000Z,Dazed And Confused,Jake Miller
Z1077,2015-05-11T03:50:01.000Z,Sugar,Maroon 5
Z1077,2015-05-11T04:00:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-11T04:00:01.000Z,Classic,MKTO
Z1077,2015-05-11T04:00:01.000Z,Shut Up And Dance,Walk The Moon
Z1077,2015-05-11T04:10:01.000Z,Trampoline,Kalin & Myles
Z1077,2015-05-11T04:20:01.000Z,Whatcha Say,Jason Derulo
Z1077,2015-05-11T04:40:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-11T04:50:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-11T04:50:01.000Z,She Will Be Loved,Maroon 5
Z1077,2015-05-11T05:00:02.000Z,Don't,Ed Sheeran
Z1077,2015-05-11T05:00:02.000Z,Earned It,The Weeknd
Z1077,2015-05-11T05:00:02.000Z,Tik Tok,Ke$ha
Z1077,2015-05-11T05:10:01.000Z,Stay With Me,Sam Smith
Z1077,2015-05-11T05:10:01.000Z,You Know You Like It,DJ Snake & AlunaGeorge
Z1077,2015-05-11T05:10:01.000Z,One Last Time,Ariana Grande
Z1077,2015-05-11T05:10:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-11T05:20:01.000Z,Coming With You,Neyo
Z1077,2015-05-11T05:30:01.000Z,Gdfr,Flo Rida / Sage The Gemini
Z1077,2015-05-11T05:30:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-11T05:30:01.000Z,Earned It,The Weeknd
Z1077,2015-05-11T05:30:01.000Z,I'll Be Missing You,Puff Daddy / Faith Evans / 112
Z1077,2015-05-11T05:30:01.000Z,Pray To God,Calvin Harris / Haim
Z1077,2015-05-11T05:40:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-11T05:40:01.000Z,Bulletproof,La Roux
Z1077,2015-05-11T05:50:01.000Z,I Need Your Love,Shaggy / Mohombi / Faydee / Costi
Z1077,2015-05-11T05:50:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-11T05:50:01.000Z,I'll Be Missing You,Puff Daddy / Faith Evans / 112
Z1077,2015-05-11T05:50:01.000Z,Ain't It Fun,Paramore
Z1077,2015-05-11T05:50:01.000Z,Nothing Without Love,Nate Ruess
Z1077,2015-05-11T06:00:01.000Z,I'll Be Missing You,Puff Daddy / Faith Evans / 112
Z1077,2015-05-11T06:00:01.000Z,Problem,Ariana Grande / Iggy Azalea
Z1077,2015-05-11T06:00:01.000Z,All The Small Things,Blink 182
Z1077,2015-05-11T06:00:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-11T06:10:01.000Z,The Remedy,JASON MRAZ
Z1077,2015-05-11T06:10:01.000Z,A Thousand Years,Christina Perri
Z1077,2015-05-11T06:20:01.000Z,Too Close,Alex Clare
Z1077,2015-05-11T06:20:01.000Z,Cool Kids,Echosmith
Z1077,2015-05-11T06:20:01.000Z,Written In The Stars,Tinie Tempah / Eric Turner
Z1077,2015-05-11T06:30:01.000Z,Solo,Iyaz
Z1077,2015-05-11T06:30:01.000Z,Closer,Tegan And Sara
Z1077,2015-05-11T06:30:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-11T06:40:01.000Z,No Hands  /,Waka Flocka Flame / Roscoe Dash / Wale
Z1077,2015-05-11T06:40:01.000Z,Good Feeling,Flo Rida
Z1077,2015-05-11T06:40:01.000Z,Locked Out Of Heaven,Bruno Mars
Z1077,2015-05-11T06:50:01.000Z,Lego House,Ed Sheeran
Z1077,2015-05-11T06:50:01.000Z,Trumpets,Jason Derulo
Z1077,2015-05-11T07:00:01.000Z,Young Forever,Jay-Z / Mr. Hudson
Z1077,2015-05-11T07:00:01.000Z,Around The World,Daft Punk
Z1077,2015-05-11T07:00:01.000Z,Where Them Girls At,David Guetta / Flo Rida / Nicki Minaj
Z1077,2015-05-11T07:10:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-11T07:10:01.000Z,All Night,Icona Pop
Z1077,2015-05-11T07:10:01.000Z,Break The Rules,Charli XCX
Z1077,2015-05-11T07:20:01.000Z,Work Hard Play Hard,Wiz Khalifa
Z1077,2015-05-11T07:20:01.000Z,Get Ur Freak On,Missy Elliott
Z1077,2015-05-11T07:20:01.000Z,Rough Water,Travie McCoy / Jason Mraz
Z1077,2015-05-11T07:30:01.000Z,Crazy,Gnarls Barkley
Z1077,2015-05-11T07:30:01.000Z,Faded,Zhu
Z1077,2015-05-11T07:30:01.000Z,Show Stopper,Danity Kane
Z1077,2015-05-11T07:40:01.000Z,Pray To God,Calvin Harris/Haim
Z1077,2015-05-11T07:40:01.000Z,Bottoms Up,Trey Songz / Nicki Minaj
Z1077,2015-05-11T07:40:01.000Z,Whatever You Like,T.I.
Z1077,2015-05-11T07:50:01.000Z,Temperature,Sean Paul
Z1077,2015-05-11T07:50:01.000Z,Airplanes,B.O.B. / Hayley Williams
Z1077,2015-05-11T07:50:01.000Z,Old School Love,Lupe Fiasco / Ed Sheeran
Z1077,2015-05-11T08:00:01.000Z,Am I Wrong,Nico & Vinz
Z1077,2015-05-11T08:00:01.000Z,Jealous {i Ain't With It},Chromeo
Z1077,2015-05-11T08:00:01.000Z,Riptide,Vance Joy
